source,target,weight,interaction
MAP3K8,KSR2,8.0,physical association
MAP3K8,TNIP2,18.0,physical association
MLST8,MAPKAP1,38.0,physical association
MLST8,PRR5,86.0,physical association
MLST8,PRR5L,86.0,physical association
MLST8,RPTOR,70.0,physical association
MLST8,TSC1,20.0,physical association
NCOA3,HOXA1,14.0,physical association
NCOA3,RARB,14.0,physical association
PRKCQ,HABP4,9.0,phosphorylation reaction
PRKCQ,SELL,11.0,physical association
PRKRA,G3BP1,3.0,physical association
TNFAIP3,KCNIP3,2.0,physical association
TNFAIP3,SUPT5H,5.0,physical association
TNFAIP3,TNIP1,21.0,physical association
TNFAIP3,TNIP2,21.0,physical association
TNFAIP3,USF1,5.0,physical association
TRIM27,EPC1,4.0,physical association
PRKDC,CIB1,12.0,physical association
PRKDC,MECOM,30.0,physical association
PRKDC,XRCC5,1.0,physical association
CIR1,NKAP,1.0,physical association
EPOR,CISH,4.0,physical association
EPOR,EPO,6.0,physical association
GHR,CISH,7.0,physical association
GHR,GH1,4.0,physical association
GHR,SOCS2,3.0,physical association
IL2RB,CISH,4.0,physical association
IL2RB,IL15,3.0,physical association
IL2RB,IL2,19.0,physical association
IL2RB,IL2RA,6.0,physical association
IL2RB,IL2RG,6.0,physical association
IL2RB,JAK1,13.0,physical association
IL2RB,SOCS3,10.0,physical association
IL2RB,STAT4,15.0,physical association
IL2RB,VCP,3.0,physical association
MIR98,CISH,2.0,physical association
CISH,MIRLET7E,2.0,physical association
CISH,PRLR,3.0,physical association
PRLR,PRL,4.0,physical association
CLDN5,GATA1,15.0,physical association
CLDN5,GATA6,15.0,physical association
CLDN5,SP3,15.0,physical association
CLEC6A,CLEC4D,3.0,physical association
ENSG00000173366,CLGN,788.0,physical association
ENSG00000173366,PALD1,788.0,physical association
ENSG00000173366,PLSCR1,2.0,physical association
ENSG00000173366,STK11IP,788.0,physical association
ENSG00000173366,UGGT1,788.0,physical association
CLIC5,EZR,4.0,physical association
CLK2,SNRNP70,3695.0,physical association
FADS2,CLN3,94.0,physical association
CLUAP1,MAGEA11,3001.0,physical association
EMD,CNN3,64.0,physical association
EMD,GPS2,64.0,physical association
EMD,LMO7,64.0,physical association
EMD,MYH9,64.0,physical association
EMD,MYO1E,64.0,physical association
EMD,NMI,64.0,physical association
EMD,SIKE1,64.0,physical association
EMD,SPTAN1,64.0,physical association
TLR4,CNPY3,2.0,physical association
TLR4,DCN,2.0,physical association
TLR4,F2RL1,1.0,physical association
TLR4,HSP90B1,5.0,physical association
TLR4,HSPA14,1.0,physical association
TLR4,IRAK4,18.0,physical association
TLR4,LY86,5.0,physical association
TLR4,MAL,3.0,physical association
TLR4,MIRLET7B,1.0,physical association
TLR4,MYH9,3.0,physical association
TLR4,NEU1,3.0,physical association
TLR4,NOX4,2.0,physical association
TLR4,RNF216,17.0,physical association
TLR4,SFTPA1,6.0,physical association
TLR4,SFTPA2,6.0,physical association
TLR4,SFTPD,2.0,physical association
TLR4,SIGIRR,10.0,physical association
TLR4,SPI1,10.0,physical association
TLR4,STK11IP,788.0,physical association
TLR4,TICAM2,788.0,physical association
TLR4,TLR5,1.0,physical association
TLR4,TMED7,8.0,physical association
TLR4,TREM1,1.0,physical association
TLR4,UBQLN1,4.0,physical association
TLR4,Pathogen,1.0,recognizes
TLR4,Macrophage,1.0,expresses
TLR4,Dendritic_cell,1.0,expresses
TRAF5,COG5,788.0,physical association
TRAF5,COG7,788.0,physical association
TRAF5,IL6ST,1.0,physical association
TRAF5,RIPK4,5.0,physical association
TRAF5,TNFRSF11A,11.0,physical association
TRAF5,TNFRSF13B,51.0,physical association
TRAF5,TNFRSF17,51.0,physical association
TRAF5,TNFRSF4,23.0,physical association
TRAF5,TNFRSF8,5.0,physical association
TRAF5,TNFRSF9,23.0,physical association
NFYB,COL11A1,7.0,physical association
NFYB,GUCY1B3,6.0,physical association
NFYB,HBA1,2.0,physical association
NFYB,HBZ,2.0,physical association
NFYB,HSPA1A,22.0,physical association
NFYB,PSMD10,4.0,physical association
NFYC,COL11A1,7.0,physical association
NFYC,MS4A2,4.0,physical association
NFYC,MZF1,4.0,physical association
DDR1,COL1A1,1.0,physical association
COL1A1,ZBTB7B,10.0,physical association
COL1A2,HDAC2,9.0,physical association
COL1A2,RFX5,9.0,physical association
COL1A2,RFXANK,9.0,physical association
COPS3,COPS2,1.0,physical association
COPS3,COPS7A,1.0,physical association
COPS3,COPS8,1.0,physical association
COPS3,GPS1,33.0,physical association
COPS2,GPS1,33.0,physical association
GPS1,COPS8,33.0,physical association
RORA,FOXP3,1.0,physical association
RORA,LSP1,616.0,physical association
RORA,MAP4,616.0,physical association
RORA,NME1,6.0,physical association
RORA,PNRC1,616.0,physical association
RORA,PNRC2,616.0,physical association
RORA,PRDM7,616.0,physical association
RORA,PROX1,616.0,physical association
RORA,PSMC5,616.0,physical association
NR1H2,CORO2A,23.0,physical association
NR1H2,SUMO3,23.0,physical association
CPSF6,PLSCR1,3001.0,physical association
CPSF6,WWP1,3001.0,physical association
IFNA1,CR2,3.0,physical association
RBPJ,CR2,7.0,physical association
FANCD2,FAN1,2.0,physical association
IL2,CREM,9.0,physical association
IL2,EGR4,40.0,physical association
IL2,FOXK2,3.0,physical association
IL2,FOXP3,3.0,physical association
IL2,HDAC1,9.0,physical association
IL2,HMGA1,18.0,physical association
IL2,IL2RA,19.0,physical association
IL2,IL2RG,5.0,physical association
IL2,ILF3,13.0,physical association
IL2,MSN,1.0,physical association
IL2,NFATC3,2.0,physical association
IL2,POU2F1,6.0,physical association
IL2,RPS3,22.0,physical association
IL2,TCF7,3.0,physical association
IL2,XRCC5,13.0,physical association
IL2,XRCC6,13.0,physical association
KAT2B,KIF11,40.0,physical association
KAT2B,MYSM1,40.0,physical association
KAT8,HOXA9,9.0,physical association
KAT8,SIRT1,9.0,physical association
KIR3DL1,EFNA2,21.0,physical association
KIR3DL1,HLA-G,2.0,physical association
KIR3DL1,RUNX2,7.0,physical association
KIR3DL1,RUNX3,7.0,physical association
MEIS1,HOXA9,12.0,physical association
MEIS1,PBX1,2.0,physical association
ORMDL3,SULT1E1,3.0,physical association
RAB4B,RFX5,2.0,physical association
TSPO,CREB3L1,619.0,physical association
CSF2,CREM,6.0,physical association
CSF2,HMGA1,18.0,physical association
CSF2,HNRNPA0,10.0,physical association
CSF2,HNRNPA1,10.0,physical association
CSF2,HNRNPA2B1,10.0,physical association
CSF2,HNRNPC,9.0,physical association
CSF2,ILF2,10.0,physical association
CSF2,ILF3,10.0,physical association
CSF2,PABPC1,10.0,physical association
CSF2,POU2F1,6.0,physical association
CSF2,SDC2,4.0,physical association
CSF2,SYNCRIP,10.0,physical association
SPI1,CYBB,7.0,physical association
SPI1,EMR1,10.0,physical association
SPI1,ERG,10.0,physical association
SPI1,EVL,3.0,physical association
SPI1,FCER1A,10.0,physical association
SPI1,FES,7.0,physical association
SPI1,GATA1,7.0,physical association
SPI1,GATA2,7.0,physical association
SPI1,IL10,3.0,physical association
SPI1,LIMD1,2.0,physical association
SPI1,MS4A1,14.0,physical association
SPI1,MS4A2,10.0,physical association
SPI1,NF1,3.0,physical association
SPI1,ZNF300,1.0,physical association
SOCS3,JAK1,10.0,physical association
SOCS3,MIR203A,5.0,physical association
SOCS3,SIGLEC7,4.0,physical association
SOCS3,SOCS2,3.0,physical association
SOCS3,TCEB1,135.0,physical association
SOCS3,TCEB2,135.0,physical association
SOCS3,TFDP1,9.0,physical association
SOCS3,TFDP3,9.0,physical association
CSK,LILRB1,8.0,physical association
GCH1,MAPK12,21.0,physical association
MECOM,CSNK2B,30.0,physical association
MECOM,HDAC1,30.0,physical association
MECOM,HDAC2,30.0,physical association
MECOM,HNRNPF,30.0,physical association
MECOM,HNRNPU,30.0,physical association
MECOM,KAT2A,30.0,physical association
MECOM,MSH2,30.0,physical association
MECOM,MSH3,30.0,physical association
MECOM,PARP1,30.0,physical association
MECOM,RAD50,30.0,physical association
MECOM,RBBP4,30.0,physical association
MECOM,RPS19,30.0,physical association
MECOM,RUVBL2,30.0,physical association
MECOM,SMARCA5,30.0,physical association
MECOM,SMARCC2,30.0,physical association
MECOM,SMARCE1,30.0,physical association
MECOM,SMC1A,30.0,physical association
MECOM,SMC2,30.0,physical association
MECOM,SMC3,30.0,physical association
MECOM,TP53BP1,30.0,physical association
MECOM,XRCC5,30.0,physical association
MECOM,XRCC6,30.0,physical association
CSNK2B,TAF7,32.0,physical association
TAF7,ERCC3,32.0,physical association
TAF7,SUB1,32.0,physical association
CSPG4,ITGA3,7.0,physical association
PNN,NFKBIL1,2130.0,physical association
ZBP1,CTBP2,788.0,physical association
ZBP1,KDM1A,788.0,physical association
ZBP1,ORC3,788.0,physical association
ZBP1,PALD1,788.0,physical association
ZBP1,PLXDC2,788.0,physical association
ZBP1,VPS35,788.0,physical association
ZBP1,ZNF516,788.0,physical association
CTBP2,PPP1R15A,3695.0,physical association
CTBP2,PROX1,3695.0,physical association
CTBP2,SOX13,3695.0,physical association
ZMYND10,TSC22D4,3001.0,physical association
CTCFL,NOTCH3,2.0,physical association
ERBB2,GAB2,14.0,physical association
ERBB2,HDAC6,5.0,physical association
HNRNPA2B1,PPIA,2.0,physical association
PKD1,PTK2,13.0,physical association
SNRPD1,GFI1,51.0,physical association
TCF7L2,TRAC,9.0,physical association
NFKBIL1,CTPS1,6.0,physical association
NFKBIL1,CXorf56,2130.0,physical association
NFKBIL1,DHX9,6.0,physical association
NFKBIL1,GEMIN4,2130.0,physical association
NFKBIL1,KRT77,2130.0,physical association
NFKBIL1,LUC7L,2130.0,physical association
NFKBIL1,MRPL44,2130.0,physical association
NFKBIL1,MRPS18B,2130.0,physical association
NFKBIL1,MRPS22,2130.0,physical association
NFKBIL1,MRPS34,2130.0,physical association
NFKBIL1,RFXANK,2130.0,physical association
CTTN,PLCG2,8.0,physical association
PLCG2,FCER1G,8.0,physical association
PLCG2,JAK1,11.0,physical association
PLCG2,JAK2,11.0,physical association
PLCG2,MAPT,3.0,physical association
PPP1R15A,TSC1,2.0,physical association
DCUN1D1,CUL2,4597.0,physical association
DCUN1D1,CUL4B,4597.0,physical association
FEM1B,CUL2,135.0,physical association
FEM1B,TCEB1,135.0,physical association
FEM1B,TCEB2,135.0,physical association
GNB2L1,CUL2,20.0,physical association
GNB2L1,INSR,11.0,physical association
GNB2L1,ITGB5,11.0,physical association
GNB2L1,MAP3K4,1.0,physical association
GNB2L1,PIK3CD,6.0,physical association
GNB2L1,PTPRM,6.0,physical association
GNB2L1,TYK2,3.0,physical association
LRR1,CUL2,135.0,physical association
LRR1,TCEB1,135.0,physical association
LRR1,TCEB2,135.0,physical association
RAB40C,TCEB1,135.0,physical association
RAB40C,TCEB2,135.0,physical association
SPSB2,TCEB1,135.0,physical association
SPSB2,TCEB2,135.0,physical association
WSB1,TCEB1,135.0,physical association
WSB1,TCEB2,135.0,physical association
FBXW8,CUL7,10.0,physical association
CUL7,GLMN,10.0,physical association
CUX2,HDAC1,3.0,physical association
CX3CR1,CX3CL1,2.0,physical association
CXCL10,IRF9,2.0,physical association
CXCL10,PIAS1,22.0,physical association
CXCL10,PRMT1,22.0,physical association
PIAS1,CXCL9,22.0,physical association
PIAS1,PRMT1,22.0,physical association
PIAS1,PRMT6,22.0,methylation reaction
CXCL2,MMP9,32.0,protein cleavage
CXCL5,MMP8,12.0,protein cleavage
CXCL6,MMP9,32.0,protein cleavage
CXCL9,PRMT1,22.0,physical association
LASP1,CXCR3,6.0,physical association
PPBP,MMP9,32.0,protein cleavage
FTH1,TSC1,43.0,physical association
GNA11,PIK3CG,18.0,physical association
JAK2,IL2RG,7.0,physical association
JAK2,MAP3K5,14.0,physical association
JAK2,SOCS1,14.0,physical association
JAK2,SOCS4,6.0,physical association
NPM1,PA2G4,4.0,physical association
PIK3CG,IL1RAP,1.0,physical association
PIK3CG,LCK,18.0,physical association
NFATC3,CXCR5,8.0,physical association
NFATC3,SRF,2.0,physical association
NFATC3,TNFSF11,2.0,physical association
CXCR5,POU2F1,8.0,physical association
CXCR5,RXRA,8.0,physical association
CYB5A,HNF1A,2827.0,physical association
CYB5A,HNF4A,2827.0,physical association
KIAA0226,CYBB,13.0,physical association
KIAA0226,PIK3R4,13.0,physical association
KIAA0226,UVRAG,13.0,physical association
ELF1,CYBB,4.0,physical association
ELF1,FCER1G,6.0,physical association
ELF1,FES,7.0,physical association
ELF1,FOSB,32.0,physical association
ELF1,FOSL1,32.0,physical association
ELF1,FOSL2,32.0,physical association
ELF1,HMGA1,27.0,physical association
ELF1,IL2RA,27.0,physical association
CYBB,HOXA10,2.0,physical association
CYBB,HOXA9,1.0,physical association
CYBB,PBX1,2.0,physical association
CYBB,PLA2G4A,6.0,physical association
HOXA9,PBX1,12.0,physical association
HOXA9,PBX2,12.0,physical association
HOXA9,PBX3,12.0,physical association
HOXA9,PRMT5,6.0,physical association
HOXA9,SELE,2.0,physical association
HOXA9,TRIP6,3001.0,physical association
HOXA9,VCAM1,6.0,physical association
PLA2G4A,JAK1,3.0,physical association
PLA2G4A,MYBL2,4.0,physical association
PLA2G4A,NCF2,6.0,physical association
PLA2G4A,NOS2,4.0,physical association
PLA2G4A,PRKCA,4.0,physical association
PLA2G4A,S100A10,2.0,physical association
PLA2G4A,VIM,11.0,physical association
CYCS,TIA1,55.0,physical association
CYLD,MIR362,1.0,physical association
CYLD,RNF31,20.0,physical association
CYLD,SMARCE1,7.0,physical association
CYLD,TRPA1,5.0,physical association
RNF31,OTULIN,20.0,physical association
RNF31,RBCK1,24.0,physical association
RNF31,VCP,20.0,physical association
CYP1A1,SIN3A,2.0,physical association
CYTH1,SNX27,2.0,physical association
CYTIP,SNX27,2.0,physical association
DAB2IP,MAP3K5,16.0,physical association
DAXX,SPOP,3695.0,physical association
SOX11,DBN1,8.0,physical association
SOX11,HILPDA,8.0,physical association
SOX11,NLK,8.0,physical association
SOX11,PRKACA,8.0,physical association
SOX11,SETMAR,8.0,physical association
SOX11,TGFBR1,8.0,physical association
SOX11,WNT4,8.0,physical association
DCD,SPINK5,8.0,physical association
DCTN1,MAP2K6,3.0,physical association
DCTN1,MAPK8IP3,6.0,physical association
MAPK8IP3,KLC1,6.0,physical association
IL23A,IL23R,7.0,physical association
DDX17,PTPRJ,4.0,physical association
DDX17,SREK1,68.0,physical association
DDX24,IDO1,2592.0,physical association
DDX5,DDX3X,3.0,physical association
EIF3B,DDX3X,30.0,physical association
EIF3B,EIF3D,30.0,physical association
EIF3B,EIF4B,20.0,physical association
EIF3B,RPS6,20.0,physical association
EIF3B,RPS6KB1,20.0,physical association
EIF3B,RPTOR,20.0,physical association
EIF3E,DDX3X,30.0,physical association
EIF3E,EIF3D,30.0,physical association
PCBP1,GFI1,51.0,physical association
PCBP2,ITCH,18.0,physical association
PCBP2,MAPKAP1,5.0,physical association
RNF125,UBA1,20.0,ubiquitination reaction
RNF125,UBE2D1,20.0,ubiquitination reaction
RNF125,UBE2L6,20.0,physical association
MMP14,DEFA1,8.0,cleavage reaction
DEFA1,MMP7,8.0,cleavage reaction
DEFA1,SFTPA1,4.0,physical association
DEFB1,MMP7,8.0,cleavage reaction
DEFB103A,SFTPA1,2.0,physical association
DEFB103A,SFTPD,2.0,physical association
MIR145,DFFA,2.0,physical association
MIR145,F11R,1.0,physical association
MIR145,HDAC11,1.0,physical association
MIR145,SOCS7,1.0,physical association
RASGRP1,DGKZ,6.0,physical association
FADS1,DHCR7,2130.0,physical association
FADS1,PAAF1,2130.0,physical association
OAS3,DHX30,788.0,physical association
OAS3,EIF6,788.0,physical association
OAS3,FTSJ3,788.0,physical association
OAS3,GNL3,788.0,physical association
OAS3,GTPBP4,788.0,physical association
OAS3,HIST1H1C,788.0,physical association
OAS3,IFRD2,788.0,physical association
OAS3,LYAR,788.0,physical association
OAS3,PABPC4,788.0,physical association
OAS3,PPM1G,788.0,physical association
OAS3,TOP1,788.0,physical association
OAS3,ZNF622,788.0,physical association
E2F5,DIRAS3,5.0,physical association
E2F5,GFI1,16.0,physical association
E2F5,PA2G4,7.0,physical association
TUBB,DISC1,266.0,physical association
TUBB,MYSM1,40.0,physical association
TUBB,TJP1,24.0,physical association
TUBB,YWHAG,676.0,physical association
TNIP1,DKC1,4.0,physical association
TNIP1,GIT2,3695.0,physical association
TNIP1,MAGEB18,3001.0,physical association
TNIP1,MIR517A,1.0,physical association
TNIP1,NOP10,4.0,physical association
DLEU1,HNF1A,2827.0,physical association
DLG1,LRRC1,10.0,physical association
DLG4,LRRC1,10.0,physical association
EP400,DMAP1,85.0,physical association
EPC1,DMAP1,85.0,physical association
EPC1,E2F6,30.0,physical association
EPC1,HOPX,6.0,physical association
RUVBL1,DMAP1,85.0,physical association
RUVBL1,HINT1,23.0,physical association
RUVBL1,RUVBL2,23.0,physical association
RUVBL1,TBP,18.0,physical association
RUVBL2,DMAP1,85.0,physical association
RUVBL2,HINT1,23.0,physical association
RUVBL2,TBP,18.0,physical association
SRCAP,DMAP1,85.0,physical association
TRRAP,DMAP1,85.0,physical association
DMAP1,VPS72,85.0,physical association
DMAP1,YEATS4,85.0,physical association
SFTPD,DMBT1,2.0,physical association
SFTPD,MMP9,2.0,cleavage reaction
SFTPD,MPO,4.0,physical association
TSC1,DOCK7,6.0,physical association
TSC1,EIF3F,43.0,physical association
TSC1,EZR,15.0,physical association
TSC1,FBXW5,9.0,physical association
TSC1,GSK3B,4.0,physical association
TSC1,HBA2,43.0,physical association
TSC1,ID3,43.0,physical association
TSC1,INADL,8.0,physical association
TSC1,MAPKAP1,20.0,physical association
TSC1,MIR126,1.0,physical association
TSC1,MNAT1,43.0,physical association
TSC1,NDUFB10,43.0,physical association
TSC1,NGFRAP1,43.0,physical association
TSC1,PLK1,8.0,physical association
TSC1,RAB11FIP5,43.0,physical association
TSC1,RASA1,43.0,physical association
TSC1,RASSF7,43.0,physical association
TSC1,SDCCAG8,43.0,physical association
TSC1,SFPQ,43.0,physical association
TSC1,TBC1D7,18.0,physical association
ITGB7,DOK1,102.0,physical association
ITGB7,GULP1,102.0,physical association
ITGB7,ITGA9,1.0,physical association
ITGB7,RABGAP1,102.0,physical association
DPEP1,KIAA1279,3001.0,physical association
DPP6,DPP10,11.0,physical association
DPP6,KCND3,11.0,physical association
DPP10,KCNB1,11.0,physical association
DPP10,KCNC1,11.0,physical association
DPP10,KCND3,11.0,physical association
DPP4,KCND3,11.0,physical association
DRD4,KCNJ3,24.0,physical association
DRD4,KCNJ5,24.0,physical association
DRD4,KCNJ6,24.0,physical association
