node,type,degree,in_degree,out_degree,betweenness,closeness,pagerank,kcore,community
WDTC1,protein,1,,,0.0,0.00017974404290629589,0.00010434094929124467,1,10
LRRC41,protein,4,,,0.0,0.0009698882053799653,4.588625375688556e-05,4,10
GLMN,protein,2,,,0.0,0.0010948608820857565,9.412804734056635e-05,2,1
CXCL12,cytokine,2,,,0.0,0.0011288927354570998,5.3061200108950215e-05,2,0
CXCL14,cytokine,2,,,0.0,0.0011228942794863203,7.426963253331903e-05,2,2
MMP8,protein,2,,,0.0,0.0011137279381721388,4.193766394592459e-05,2,0
EHMT1,protein,3,,,0.0,0.0010681048979477806,6.915324434252941e-05,3,2
RPS3,protein,11,,,0.0013597468451081631,0.0011266236087077686,0.0001486547273152688,9,6
NCSTN,protein,1,,,0.0,0.0011160564792563868,3.9609862060566546e-05,1,0
TMED2,protein,1,,,0.0,0.0011160564792563868,3.9609862060566546e-05,1,0
DNAH5,protein,1,,,0.0,0.0011231781928765497,3.2669690140341565e-05,1,11
NIPSNAP1,protein,1,,,0.0,0.0011231781928765497,3.2669690140341565e-05,1,11
PPP2R1A,protein,3,,,0.00020883954304463045,0.0011270366847540795,3.903818088802368e-05,3,5
CXCR3,receptor,3,,,0.0,0.0011155056140593996,0.00010929895001981168,3,0
CXCR6,receptor,2,,,0.0,0.0010108468066009283,9.693312468583879e-05,2,0
CXorf56,protein,1,,,0.0,0.0003272226642395986,8.861438420557659e-05,1,21
CYP2E1,protein,2,,,9.382275392487138e-05,0.001122924732495974,3.0169770673962122e-05,2,0
CYSLTR1,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
SNX27,protein,2,,,0.00033989776430199835,0.001120757836264407,0.00011055721606646814,1,2
CYTH2,protein,1,,,0.0,0.0011233100829829736,3.112515424960816e-05,1,2
DAAM1,protein,1,,,0.0,0.0005925534755584994,8.599703191634813e-05,1,5
DAP3,protein,1,,,0.0,0.001126928866730028,2.6662163949192957e-05,1,1
DAW1,protein,1,,,0.0,0.00041264716810768303,7.686944403482574e-05,1,3
DBN1,protein,3,,,0.0,0.0011087867025341175,0.00017779551941953499,3,8
DCAF13,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
DCAF7,protein,5,,,0.0,0.0010831801567440147,0.0001706827828440222,5,7
DCT,protein,1,,,0.0,0.0011159725241371803,3.0538173805360286e-05,1,0
DCTN4,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
DDX10,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
DDX21,protein,2,,,0.0,0.0009876407047380575,0.00011734935578449697,2,6
DDX23,protein,1,,,0.0,0.00018068653374937944,0.00010072774031899031,1,8
DDX27,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
DDX31,protein,1,,,0.0,0.00010124446742717483,0.00010291272100338125,1,7
DDX50,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
DDX56,protein,1,,,0.0,0.00010124446742717483,0.00010291272100338125,1,7
PPP1R3A,protein,2,,,0.0,0.0011260853481969754,2.6978677283719808e-05,2,1
RAI14,protein,1,,,0.0,0.0005937725418511177,0.00012451945828357035,1,1
RNF135,protein,1,,,0.0,0.0011095760914103896,2.8326438206274072e-05,1,1
RNF5,protein,4,,,0.0003423813792126547,0.0011212645022466077,7.240533461510697e-05,3,1
SEC14L1,protein,1,,,0.0,0.0011286509241547026,2.6454978671696324e-05,1,1
TSPAN6,protein,4,,,0.0,0.00111115490801951,3.1770638078205055e-05,4,1
MMP7,protein,3,,,0.00034233983239428196,0.0011186685257130985,0.00019448159577345242,2,0
DEFA3,protein,1,,,0.0,0.0010901561776202684,2.8253277277021542e-05,1,6
DEFB124,protein,1,,,0.0,0.001129973309738778,2.6286418008247867e-05,1,2
HMGN2,protein,1,,,0.0,0.0011261107176605033,3.8469926923366215e-05,1,0
DEGS1,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
DGCR8,protein,1,,,0.0,0.0011166986821191628,2.9297808146971717e-05,1,0
DGKA,protein,1,,,0.0,0.0009292360344557296,4.647219948099622e-05,1,2
DGKZ,protein,2,,,0.0003423370761197004,0.0011208880263054318,8.292787518727636e-05,1,1
DHCR7,protein,1,,,0.0,1.0937936235660021e-07,0.00013406984319340627,1,42
DHFR,protein,2,,,0.0,0.0011229797339077589,2.732205034182223e-05,2,14
DHX15,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
DHX30,protein,6,,,3.847679998592849e-06,0.0005993733702297069,0.00032958975435969936,5,8
DHX36,protein,3,,,0.0,0.0011031720613145857,0.00011993939956934711,3,8
DICER1,protein,3,,,0.0,0.001112681097270152,8.169101170873526e-05,3,9
NKRF,protein,2,,,0.0,0.001127127808212535,5.434926349360923e-05,2,3
DHX8,protein,5,,,0.0,0.0011268576860932085,0.0001459974151053446,5,3
DIDO1,protein,1,,,0.0,0.001105449138124707,4.0216656826406276e-05,1,0
DIRAS3,protein,3,,,0.00033705298708761803,0.0011240503789816136,3.508640279759168e-05,3,1
DISC1,protein,1,,,0.0,0.0008644264474080134,4.965548177869646e-05,1,5
LRRC1,protein,4,,,0.0003412876890180433,0.0011155159307706156,0.0001215742499318157,3,2
DLGAP1,protein,1,,,0.0,0.0010210447590441524,6.687709058818061e-05,1,4
DLGAP3,protein,1,,,0.0,0.0010210447590441524,6.687709058818061e-05,1,4
DLX4,protein,1,,,0.0,0.0010210447590441524,6.687709058818061e-05,1,4
VPS72,protein,1,,,0.0,0.0009432793560380723,3.916183735106152e-05,1,2
DMBT1,protein,1,,,0.0,0.0011273620951806282,3.354964050382422e-05,1,0
DMC1,protein,1,,,0.0,0.0006556866783496524,7.39214512865046e-05,1,2
DMRT3,protein,1,,,0.0,0.0006556866783496524,7.39214512865046e-05,1,2
DMRTB1,protein,1,,,0.0,0.00025408698346263196,0.0001328122668031971,1,19
DNAJA1,protein,3,,,0.0,0.0010830395511619462,0.00011762006506716165,3,8
DNAJA2,protein,3,,,0.0,0.0009333634907300242,0.00013568525809623026,3,7
DNAJB2,protein,1,,,0.0,0.0009594481097441401,4.697247388426753e-05,1,1
DNAJC6,protein,1,,,0.0,0.0011041162600356424,3.676799905103501e-05,1,0
DNAJC9,protein,1,,,0.0,0.00018068653374937944,0.00010072774031899031,1,8
DNAL4,protein,1,,,0.0,0.0010901561776202684,2.8253277277021542e-05,1,6
DOCK2,protein,1,,,0.0,0.0006556866783496524,7.39214512865046e-05,1,2
DOCK7,protein,1,,,0.0,0.0011190615681610718,2.920689496008984e-05,1,5
DOK1,protein,3,,,0.0,0.001123142042204394,0.00021163175102777368,3,2
KCNB1,protein,1,,,0.0,0.0010775524523666655,9.329000832633662e-05,1,0
KCNC1,protein,1,,,0.0,0.0010775524523666655,9.329000832633662e-05,1,0
KCND3,protein,3,,,0.0013713423884604652,0.0011041191163762378,0.00022582000335340016,2,0
DRAP1,protein,1,,,0.0,0.0010900771446643233,3.2073612873720045e-05,1,1
KCNJ9,protein,2,,,0.0,0.0010673388992117408,7.421632820831261e-05,2,6
RWDD1,protein,1,,,0.0,5.822510208752712e-08,0.00017470300489168413,1,70
DSC3,protein,1,,,0.0,0.0001807660407340474,0.00010039769935449414,1,8
MMP20,protein,1,,,0.0,5.824451045488962e-05,0.00017470300489168413,1,71
DTNBP1,protein,1,,,0.0,0.0010210447590441524,6.687709058818061e-05,1,4
DTX2,protein,2,,,0.0003417008614079149,0.0010658046652047468,0.00027260939989645194,1,53
DUSP10,protein,6,,,0.0,0.0011106753442097497,7.722452887147159e-05,5,0
DUSP2,protein,1,,,0.0,0.0010724831326550692,3.8236328039930036e-05,1,1
KIFAP3,protein,1,,,0.0,0.001122782253897947,3.248793648369182e-05,1,0
DUSP6,protein,2,,,0.0,0.0011227647590189606,8.064185942626039e-05,2,3
PRPF3,protein,1,,,0.0,5.822510208752712e-08,0.00017470300489168413,1,72
DYDC2,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
DYNC1LI1,protein,2,,,9.468651882251451e-05,0.0011241874851263107,4.4793804848346725e-05,2,1
DYNLT1,protein,1,,,0.0,0.0007250681095231253,4.175717596838975e-05,1,7
DYNLT3,protein,1,,,0.0,0.0001807660407340474,0.00010039769935449414,1,8
DZIP3,protein,1,,,0.0,0.0005924442682387532,9.135141079102297e-05,1,1
H19,protein,1,,,0.0,0.0011227647590189606,2.9977866125187258e-05,1,1
SERPINF1,protein,1,,,0.0,0.0011227647590189606,2.9977866125187258e-05,1,1
SIN3B,protein,1,,,0.0,0.0010545469284316282,4.7184325838641985e-05,1,2
EBF1,protein,1,,,0.0,0.0011227833899479013,2.6772421399672115e-05,1,2
EBNA1BP2,protein,3,,,0.0,0.0011099063714066645,0.00013610447146467707,3,8
ECHS1,protein,2,,,0.0,0.00110317732555516,4.410124987598932e-05,2,2
ECM1,protein,1,,,0.0,0.00041264716810768303,7.686944403482574e-05,1,3
EDA2R,protein,1,,,0.0,0.0011236840915997176,2.67820545316339e-05,1,1
EDARADD,protein,1,,,0.0,0.0011230583816493431,2.6486535570679775e-05,1,7
EDC4,protein,1,,,0.0,0.0005928181823828694,5.4072629854106e-05,1,9
EFTUD2,protein,3,,,0.0,0.0001807814604468103,0.00025612570107596644,3,8
ENO1,protein,3,,,0.0,0.001000159917422998,0.00015167844465144062,3,6
GTF3C1,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
GTF3C3,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
GTF3C4,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
H1F0,protein,4,,,0.0,0.000890537777467504,0.00028006786938570893,4,6
HEATR1,protein,3,,,0.0,0.00018415371011812066,0.0002586407227248536,3,6
HIST1H1C,protein,6,,,0.00039727775168459177,0.001125240353009905,0.00030940215239769984,5,6
HNRNPA3,protein,3,,,0.0,0.0009905065483823776,0.00019405662605412563,3,6
HNRNPH3,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
HNRNPL,protein,3,,,0.0,0.0008375675459409149,0.0002086024655891549,3,6
HNRNPR,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
HNRNPUL2,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
IMP3,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
INTS3,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
KRT19,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
LIG3,protein,2,,,0.0,0.0010210447590441524,0.00014808280272441524,2,6
M6PR,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
MAGT1,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
NAT10,protein,3,,,0.0,0.00018415371011812066,0.0002586407227248536,3,6
NIPBL,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
NOP2,protein,5,,,0.0,0.000599215295699747,0.0003607001504659485,5,8
NOP56,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
NPM3,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
NUP107,protein,2,,,0.0,0.00018069627262644883,0.00018193345245522496,2,6
NUP133,protein,2,,,0.0,0.0009761567832626313,0.0001379040844207279,2,6
NUP160,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
NUP205,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
NXF1,protein,2,,,0.0,0.00018069627262644883,0.00018193345245522496,2,6
OSTC,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
PBRM1,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
PDCD11,protein,3,,,0.0,0.00018415371011812066,0.0002586407227248536,3,6
PDS5B,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
PKP3,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
PNO1,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
PPP1CB,protein,2,,,0.0,0.0011047733878198499,0.00010890961156447592,2,6
PRPF19,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
PRPF40A,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
PRPF8,protein,3,,,0.0,0.00018415371011812066,0.0002586407227248536,3,6
PWP2,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
RAB7A,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
RBM39,protein,7,,,0.0,0.0011287361089089589,0.00041827529276180765,6,8
RFC5,protein,2,,,0.0,0.0006605893225255299,0.00016721048687684022,2,6
RPL11,protein,2,,,0.0,0.001028505498755767,0.00011726116028278355,2,6
RPL13A,protein,3,,,0.0,0.00112020616628731,0.00018455814916135027,3,6
RPL14,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
RPL18,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
RPL22,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
RPL24,protein,3,,,0.0,0.0008375675459409149,0.0002086024655891549,3,6
RPL7,protein,2,,,0.0,0.00018377223340088514,0.0001841184331396159,2,6
RPL7A,protein,3,,,0.0,0.0010221975067313516,0.0001848886763925305,3,6
RPL8,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
RPS14,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
RPS23,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
RPS4X,protein,2,,,0.0,0.0008589320439542864,0.0001426215030874287,2,6
RSL1D1,protein,3,,,0.0,0.00018415371011812066,0.0002586407227248536,3,6
SCAF4,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
SF3B1,protein,5,,,0.0,0.0009905065483823776,0.00034277116426010483,5,8
SF3B3,protein,4,,,0.0,0.00018424167597142657,0.00033283297134559513,4,8
SMARCA1,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
SMCHD1,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
SNRNP200,protein,8,,,0.0,0.0008375675459409149,0.0005149632426802641,8,8
SNRPD2,protein,4,,,0.0,0.00018424167597142657,0.00033283297134559513,4,8
SNRPD3,protein,4,,,0.0,0.00018424167597142657,0.00033283297134559513,4,8
SNRPF,protein,2,,,0.0,0.0001807788098123962,0.0001816034114907288,2,8
SRSF10,protein,6,,,0.0,0.0004188039407083592,0.0004181133582128172,6,8
SRSF3,protein,6,,,0.0,0.0004188039407083592,0.0004181133582128172,6,8
SRSF6,protein,3,,,0.0,0.00041264716810768303,0.00023259744575629808,3,6
TBL3,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
TM7SF2,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
TRA2B,protein,3,,,0.0,0.0004128164609288202,0.00019269154973720936,3,6
TRIP12,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
UTP20,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
VARS,protein,2,,,0.0,0.001066985242476942,0.00011636590288225269,2,6
WDR3,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
ZNF687,protein,1,,,0.0,0.00018032274144839827,0.00010741116286998725,1,6
EEF1A2,protein,2,,,0.0,0.0009876407047380575,6.062767609780139e-05,2,5
EEF1GP1,protein,1,,,0.0,0.001066985242476942,3.5160190746018056e-05,1,14
EEF2K,protein,1,,,0.0,0.0011257437717172014,2.6231883969092386e-05,1,7
EFNA5,protein,1,,,0.0,0.0008141594172449484,6.082363335616054e-05,1,4
HOXC10,protein,1,,,0.0,0.0010721739177378974,4.0805300496799034e-05,1,0
S100A7,protein,1,,,0.0,0.0010721739177378974,4.0805300496799034e-05,1,0
SEC13,protein,1,,,0.0,0.0010721739177378974,4.0805300496799034e-05,1,0
UBE2V1,protein,2,,,0.0,0.0010853305698027532,5.465874808113463e-05,2,2
EGR2,protein,2,,,0.0,0.0011074391374314534,9.570094374660628e-05,2,0
EN1,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
EPHB1,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
ETF1,protein,2,,,0.0,0.0010569390905162497,4.941001232935504e-05,2,0
ETNK2,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
FKBP5,protein,3,,,0.0,0.0009761567832626313,0.00019668875695822173,3,1
FOXA3,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
FOXF2,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
FUT1,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
GBP2,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
GLUL,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
GNG5,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
GOLPH3L,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
GPN3,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
GPR63,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
GSTA3,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
GUK1,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
HAS1,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
HAX1,protein,2,,,0.0,0.001110068475835117,6.077582337176732e-05,2,0
HECTD3,protein,2,,,0.0,0.0008609486026329397,0.0001538701998396018,2,1
HHEX,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
HLX,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
HMMR,protein,2,,,0.0,0.0009761567832626313,0.0001089059586300964,2,1
IDS,protein,2,,,0.0,0.0009769524222875516,0.00010899197201134057,2,0
IGSF8,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
IVNS1ABP,protein,2,,,0.0,0.0010743398858086737,0.00010571488369736749,2,0
KATNA1,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
KCNK2,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
KDM3A,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
KIF5C,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
KIR2DL3,protein,5,,,0.00034224313805170754,0.0011171809882046825,0.0001550184080744086,3,0
KITLG,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
KMT2B,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
KRT14,protein,3,,,8.412982854066109e-06,0.0011218142667307378,0.0001184233934256838,3,0
KRT16,protein,2,,,0.0,0.0011218113181024091,0.00010742873117692351,2,0
LIG1,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
LPAR3,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
LPXN,protein,2,,,0.0,0.0008862006098337871,0.0001081732883566624,2,0
MAP7,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
MEF2D,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
MIIP,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
MIR124-3,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR125A,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR130B,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR135B,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
MIR141,protein,3,,,0.0,0.0011221516467694057,3.6412846761888684e-05,3,0
MIR146B,protein,3,,,0.0,0.0011251734927106433,3.595362632472184e-05,3,0
MIR148A,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR149,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR152,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR183,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR185,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR191,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR199B,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR200B,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR219A2,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR23B,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR25,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR27A,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR301B,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR30E,protein,3,,,1.1807695233777e-06,0.0011229395050732238,5.809842721956468e-05,2,0
MIR32,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR326,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR335,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR425,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR455,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR596,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR642A,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR95,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR96,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MIR99B,protein,1,,,0.0,0.0010799972702931649,3.5108493522290034e-05,1,0
MLLT10,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
MLLT11,protein,2,,,0.0,0.0011214943175848109,5.6910466910065484e-05,2,0
MTAP,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
MUT,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
MYADM,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
MYLIP,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
MYOC,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
NAB1,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
NASP,protein,2,,,0.0,0.0009769524222875516,0.00010899197201134057,2,0
NFIL3,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
NOS1,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
NOSIP,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
NT5E,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
OPN4,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
PANX3,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
PCYT1A,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
PDSS1,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
PER2,protein,1,,,0.0,0.0009761567832626313,5.6698372284493264e-05,1,0
PID1,protein,1,,,0.0,0.0010568176948301492,3.9560014916558745e-05,1,0
PIP4K2A,protein,2,,,0.0,0.0011218113181024091,0.00010742873117692351,2,0
PNRC1,protein,3,,,0.0,0.0011268963651307666,0.0001281988262561778,3,15
PPARD,protein,6,,,2.9972351118290344e-05,0.0011244080183077335,6.308843217928731e-05,5,0
PPIH,protein,1,,,0.0,0.0008609486026329397,8.674614169580705e-05,1,0
